0, 0, 0
29, 0, 0
39, 0, 0
51, 0, 0
51, 0, 0
98, 0, 0
99, 0, 0
99, 0, 0
119, 0, 0
119, 0, 15
119, 0, 20
141, 0, 15
141, 0, 20
141, 0, 21
141, 0, 21
164, 0, 21
165, 0, 28
191, 0, 28
191, 0, 20
218, 0, 21
218, 0, 28
218, 0, 28
218, 0, 28
218, 0, 28
218, 0, 28
248, 0, 20
248, 0, 28
248, 0, 21
248, 0, 21
248, 0, 14
248, 0, 20
281, 0, 21
281, 0, 28
281, 0, 28
281, 0, 28
281, 0, 20
281, 0, 29
314, 0, 28
314, 0, 28
314, 0, 29
314, 0, 29
314, 0, 28
314, 0, 28
314, 0, 20
314, 0, 21
350, 0, 28
350, 0, 28
350, 0, 28
350, 0, 28
350, 0, 21
350, 0, 21
350, 0, 28
350, 0, 20
350, 0, 21
350, 0, 28
350, 0, 28
350, 0, 28
350, 0, 28
350, 0, 21
350, 0, 28
350, 0, 29
350, 0, 28
351, 0, 21
351, 0, 21
351, 0, 28
351, 0, 28
351, 0, 29
351, 0, 38
351, 0, 38
351, 0, 15
351, 0, 20
351, 0, 28
351, 0, 38
351, 0, 28
351, 0, 28
351, 0, 29
388, 0, 28
388, 0, 28
388, 0, 28
388, 0, 28
388, 0, 38
388, 0, 29
388, 0, 28
388, 0, 28
428, 0, 38
428, 0, 28
428, 0, 28
428, 0, 20
428, 0, 20
428, 0, 28
428, 0, 20
428, 0, 38
428, 0, 28
428, 0, 28
428, 0, 28
428, 0, 38
