0, 0, 0
0, 0, 0
51, 0, 0
51, 0, 0
65, 0, 0
80, 0, 0
99, 0, 0
119, 0, 0
119, 0, 15
119, 0, 21
119, 0, 20
141, 0, 20
165, 0, 21
165, 0, 21
191, 0, 21
191, 0, 28
191, 0, 21
191, 0, 21
218, 0, 29
218, 0, 29
219, 0, 21
219, 0, 21
219, 0, 21
219, 0, 21
219, 0, 21
249, 0, 21
249, 0, 28
249, 0, 28
249, 0, 28
249, 0, 29
249, 0, 21
281, 0, 28
281, 0, 21
281, 0, 21
281, 0, 29
281, 0, 21
281, 0, 21
315, 0, 29
315, 0, 29
315, 0, 28
388, 0, 29
388, 0, 21
388, 0, 29
388, 0, 15
389, 0, 29
428, 0, 21
428, 0, 29
428, 0, 38
428, 0, 29
428, 0, 28
428, 0, 29
428, 0, 28
428, 0, 29
428, 0, 20
428, 0, 28
428, 0, 21
428, 0, 38
428, 0, 38
428, 0, 39
428, 0, 39
428, 0, 38
428, 0, 64
428, 0, 50
428, 0, 51
428, 0, 39
428, 0, 38
428, 0, 38
428, 0, 38
428, 0, 38
428, 0, 50
428, 0, 38
428, 0, 50
428, 0, 50
428, 0, 50
428, 0, 28
428, 0, 28
428, 0, 38
428, 0, 50
428, 0, 38
428, 0, 50
428, 0, 50
428, 0, 38
428, 0, 38
