0, 0, 0
29, 0, 0
39, 0, 0
80, 0, 0
81, 0, 0
81, 0, 0
98, 0, 0
98, 0, 0
99, 0, 0
119, 0, 20
140, 0, 21
164, 0, 21
164, 0, 21
191, 0, 21
191, 0, 21
219, 0, 20
219, 0, 21
219, 0, 20
219, 0, 21
248, 0, 28
248, 0, 21
248, 0, 20
249, 0, 28
280, 0, 21
280, 0, 28
280, 0, 29
281, 0, 28
315, 0, 38
315, 0, 21
315, 0, 20
315, 0, 28
351, 0, 29
351, 0, 29
351, 0, 29
351, 0, 38
351, 0, 29
351, 0, 28
351, 0, 29
351, 0, 29
351, 0, 38
351, 0, 28
428, 0, 28
428, 0, 39
428, 0, 21
428, 0, 21
428, 0, 28
428, 0, 21
428, 0, 28
428, 0, 28
428, 0, 29
428, 0, 38
428, 0, 38
428, 0, 38
428, 0, 39
428, 0, 38
428, 0, 38
428, 0, 38
428, 0, 38
428, 0, 50
428, 0, 38
428, 0, 50
428, 0, 50
428, 0, 50
428, 0, 50
428, 0, 28
428, 0, 38
428, 0, 50
428, 0, 50
428, 0, 50
428, 0, 50
428, 0, 50
428, 0, 64
428, 0, 50
428, 0, 50
428, 0, 50
428, 0, 50
428, 0, 50
